brief_id,started_at,ended_at,primary_category_id,secondary_category_id,brand,brand_manager
5132,2017-10-25 03:30:24.836,2017-12-07 13:00:30.522,13,7.0,Craig-Graham,Jacqueline Snyder
5158,2017-10-26 01:30:09.782,2017-11-23 13:00:35.057,1,,"Hall, Foster and Chapman",Tara Terrell
5282,2017-11-01 07:30:07.771,2017-11-15 13:00:21.044,2,3.0,Schultz and Sons,Adrian Collins Jr.
5348,2017-11-07 22:15:14.614,2017-11-09 13:00:18.814,2,,Page-Taylor,Jacqueline Sutton
5451,2017-11-15 21:00:16.341,2017-11-19 13:00:15.108,9,,Mata-Kennedy,Tiffany Hayes
5561,2017-11-15 06:15:07.723,2017-12-29 13:00:15.806,6,,"Stanton, Nelson and Miranda",Shelley Salazar
5189,2017-11-23 06:15:07.530,2017-12-21 13:00:32.757,3,7.0,"Ortiz, Daniels and Rosales",Cody Vargas
5633,2017-11-16 21:00:06.531,2017-12-10 13:00:48.560,12,6.0,Evans-Jones,John Elliott
5826,2017-11-24 00:33:51.290,2018-02-28 13:00:56.749,1,,Campos-Calderon,Kimberly Williams
5729,2017-11-22 02:00:01.296,2018-02-01 23:52:37.116,11,6.0,Lewis-Kane,Daniel Burnett
5941,2017-11-29 06:30:25.715,2017-12-21 00:37:36.343,14,8.0,"Smith, Kirk and Alvarez",Stephen Sanchez
5400,2017-11-08 04:00:11.641,2017-11-30 13:00:58.217,12,3.0,Anderson PLC,Gary Pugh
5804,2017-11-26 21:00:31.264,2017-12-24 13:00:05.110,2,3.0,Hunt-Thomas,Brian Hicks
5641,2017-11-17 01:00:14.748,2017-12-07 13:00:30.450,13,11.0,"Wong, Romero and Gordon",Kenneth Walker
6054,2017-12-05 05:15:31.112,2017-12-20 13:00:20.833,12,,York-Lester,Brian Morris
6043,2017-12-05 02:30:02.159,2018-02-01 23:52:00.521,6,9.0,Anthony-Bruce,Tina Holland
6059,2017-12-05 21:00:05.293,2017-12-22 13:00:07.029,1,0.0,Norris LLC,Marie Zuniga
6082,2017-12-06 03:30:04.385,2017-12-31 13:00:37.294,1,,"Jones, Webb and Aguilar",Heather Smith
6091,2017-12-06 23:15:30.840,2018-01-29 01:35:12.162,16,4.0,Figueroa-Keith,Travis Carroll
6033,2017-12-08 00:30:32.780,2017-12-27 13:00:10.150,7,2.0,"Lang, Harris and Baxter",Erin Jones
5676,2017-11-29 21:00:23.592,2017-12-30 13:00:41.243,8,1.0,Vargas-Meyers,Kelsey Vasquez
5460,2017-11-23 06:30:22.189,2018-02-01 23:51:57.193,3,,"Willis, Stephens and White",Alicia Jones
6060,2017-12-05 06:15:34.641,2018-01-12 13:00:23.519,1,6.0,Peters-Watkins,Jennifer Lopez
5513,2017-11-14 21:00:17.781,2018-01-23 04:10:36.891,12,,"Andrews, Cuevas and Cunningham",Rachel Johnson
5859,2017-11-30 23:45:21.773,2017-12-30 13:00:29.636,2,7.0,Adams-Gonzalez,Alexis Gonzalez
6140,2017-12-11 03:56:46.294,2018-02-01 23:52:31.591,15,14.0,Leon-Shepherd,Stefanie Carpenter
6142,2017-12-08 01:51:32.679,2018-02-09 13:00:17.303,1,9.0,Rios Inc,Brian Khan
6093,2017-12-06 22:00:13.743,2018-02-01 23:52:58.197,3,5.0,"Wilson, Pearson and Jackson",Brittany Nelson
6156,2017-12-11 22:12:14.594,2018-02-01 23:55:13.419,2,,Diaz Ltd,Dr. Barbara Allen
5836,2017-11-24 05:45:31.603,2017-12-15 13:00:19.548,11,8.0,Todd-Sanders,Barry Evans
5766,2017-12-05 05:45:42.768,2018-01-30 03:32:19.373,6,14.0,"Norris, Smith and Johnson",Nicholas Cobb
6017,2017-12-05 05:00:12.577,2018-01-22 03:48:58.373,2,,Thompson-Thompson,Sharon Stevens
6179,2017-12-11 00:59:57.089,2018-02-01 23:55:32.072,1,,"Murphy, Hill and Huynh",Andrew Robinson
6220,2017-12-12 03:39:48.134,2018-02-01 07:25:46.816,1,,Norris LLC,Brett Ho
6195,2017-12-11 05:37:08.067,2018-01-25 13:00:10.000,1,,"Jones, Howard and Moran",Whitney Cox
6137,2017-12-08 02:00:18.219,2017-12-28 13:00:03.775,7,1.0,"Martinez, West and Glenn",Darren Sanchez
6174,2017-12-12 05:36:11.871,2018-01-26 13:00:06.636,4,10.0,Morris Ltd,Catherine Jensen
6108,2017-12-07 01:30:16.416,2017-12-18 13:00:21.361,3,,Shelton PLC,Dr. Amanda Henson
6247,2017-12-13 02:36:50.739,2018-01-13 13:00:09.143,7,2.0,"Barber, Thomas and Mcgee",Christina Soto
6262,2017-12-13 06:25:48.196,2018-02-01 23:55:45.226,11,7.0,Mata-Murray,Sarah Lester
6178,2017-12-12 21:01:51.350,2018-01-14 13:00:32.270,15,4.0,Holland-Martinez,Seth Jackson
6231,2017-12-12 10:52:56.311,2018-02-01 23:52:16.882,11,12.0,Fitzgerald and Sons,David Roberts
6214,2017-12-13 22:42:52.696,2018-02-01 23:53:57.814,3,,"Jones, Byrd and Brady",Susan Carter
6258,2017-12-13 22:13:15.092,2018-09-11 03:35:56.658,15,8.0,"Wilson, Terry and Monroe",Dwayne Miller
6219,2017-12-13 09:33:54.368,2018-01-11 13:00:18.314,1,7.0,Lopez Inc,Madeline Williams
6209,2017-12-14 03:17:29.931,2018-01-06 03:09:24.321,4,15.0,Simmons LLC,Amy Beck
5932,2017-11-29 06:30:30.397,2018-01-29 06:50:24.566,5,,Singh Inc,Stanley Walters
5910,2017-11-29 00:45:25.346,2018-01-08 23:52:34.335,1,6.0,Grant and Sons,Nicole Anderson
6211,2017-12-14 22:30:18.912,2018-01-11 13:00:18.088,12,,"Francis, Lambert and Stephenson",Joy Cooley
6281,2017-12-14 21:00:20.658,2018-01-29 13:00:11.735,11,,Dorsey Group,Alyssa Duran
6299,2017-12-15 05:15:06.164,2018-01-03 13:00:28.752,7,,"Dunn, Wilson and Richards",Ellen Acosta
6261,2017-12-14 00:19:31.843,2017-12-31 13:00:54.069,2,7.0,"Weeks, Richardson and Atkins",Jocelyn Oconnell
5784,2017-11-30 21:00:25.243,2017-12-21 20:29:22.423,11,6.0,"Riddle, Kane and Rocha",Corey Osborn
6282,2017-12-14 03:15:43.564,2017-12-20 03:28:57.370,1,11.0,Caldwell-Brock,Monica Stephens
6190,2017-12-11 04:43:25.398,2018-01-05 13:00:06.779,1,8.0,"Simmons, Cook and Hughes",Danielle Tran
6331,2017-12-18 05:45:12.059,2018-02-01 23:53:41.807,11,,Hall-Crawford,Michael Harris
6304,2017-12-20 21:00:12.902,2018-01-09 13:00:25.513,2,,Roberts Group,Kevin Ballard
6169,2017-12-12 05:13:47.419,2018-02-01 23:55:16.121,7,16.0,Brown-Nichols,Dr. Nicholas Henderson DDS
6401,2017-12-22 05:15:11.776,2018-02-01 23:55:14.896,3,5.0,"Wilson, Pearson and Jackson",Brittany Nelson
6400,2017-12-21 20:30:40.614,2018-02-05 13:00:17.553,11,6.0,"Riddle, Kane and Rocha",Corey Osborn
6407,2017-12-27 02:00:07.731,2018-01-24 13:00:06.059,5,8.0,Perry Ltd,Jonathan Gardner
6408,2017-12-27 21:30:11.759,2018-01-30 22:59:39.175,12,15.0,"Franklin, Friedman and Hurst",Nicholas Cobb
6452,2017-12-28 12:30:16.236,2018-02-01 23:53:55.086,1,7.0,Jones-Ruiz,Jennifer Shelton
6393,2017-12-26 06:30:07.595,2018-01-16 13:00:12.986,2,8.0,Goodwin Inc,Joe Chen
6391,2017-12-21 06:15:19.405,2018-02-01 23:55:27.793,3,,Bailey-Casey,Steven Washington
6447,2017-12-28 00:30:27.644,2018-02-01 23:55:03.808,1,6.0,Jones-Cole,Brian Hicks
6371,2017-12-21 01:15:26.255,2018-01-04 13:00:16.244,2,7.0,"Morris, Gilbert and Chen",Brian Armstrong
6494,2018-01-03 06:30:12.512,2018-02-01 13:00:02.992,7,3.0,"Brown, Castaneda and Tyler",Jasmine Martinez
6525,2018-01-04 03:15:49.741,2018-01-05 01:51:43.094,8,,Guerrero-Lewis,Samuel Salazar
6446,2017-12-28 00:30:23.374,2018-02-28 13:00:55.350,1,6.0,Jones-Cole,Brian Hicks
6467,2018-01-02 03:00:03.463,2018-02-01 23:53:20.600,1,7.0,Jordan and Sons,Joanna Daniels
6488,2018-01-03 02:30:18.916,2018-02-01 23:54:37.813,1,9.0,Harris-Johnson,Tammy Hall
6528,2018-01-06 01:55:25.925,2018-02-28 04:34:18.129,16,5.0,Bauer Ltd,Patricia Lee
6368,2018-01-07 21:00:16.879,2018-01-15 13:00:19.091,1,11.0,"Dunn, Hayes and Stephenson",Shawn Jenkins
6503,2018-01-08 22:58:58.046,2018-02-09 01:03:40.897,1,,"Torres, Parks and Green",Allison Morrison
6599,2018-01-10 01:20:40.587,2018-02-24 13:00:23.277,11,7.0,Peters-Walker,Heather Rivers
6601,2018-01-10 01:32:50.282,2018-02-01 23:54:26.236,6,8.0,"Hernandez, Crawford and Miller",Joan Cardenas
6370,2018-01-07 21:00:21.857,2018-01-14 13:00:16.269,1,11.0,Reid-Luna,Shawn Jenkins
6597,2018-01-10 00:43:38.352,2018-01-31 13:00:50.256,12,2.0,"Francis, Lambert and Stephenson",Joy Cooley
6581,2018-01-09 05:51:17.782,2018-02-28 13:01:46.461,1,7.0,"Simmons, Cook and Hughes",Danielle Tran
6565,2018-01-10 05:27:20.345,2018-02-13 03:37:39.777,6,7.0,Adkins Inc,Carolyn Richardson
6607,2018-01-10 05:45:01.094,2018-02-13 00:20:17.198,1,,"Hicks, Adams and Brown",Yesenia Mccormick
6604,2018-01-11 02:59:32.968,2018-02-18 13:00:21.418,16,12.0,Davis-Watson,Amy Figueroa
6568,2018-01-10 23:52:49.335,2018-02-22 13:00:32.822,7,,Nichols-Fernandez,Kim Quinn
6626,2018-01-11 03:43:41.422,2018-01-21 13:00:15.678,7,,"Rojas, Graham and Figueroa",Garrett Foster
6643,2018-01-12 06:21:49.101,2018-02-01 23:52:35.527,16,15.0,Garcia LLC,Robert Wolfe
6556,2018-01-11 22:21:59.338,2018-02-13 03:30:11.623,1,7.0,Yoder-Green,Erica Burke
6685,2018-01-15 02:38:12.468,2018-03-23 13:00:27.571,1,2.0,Walker-Shelton,Abigail Smith
6693,2018-01-15 04:37:35.422,2018-02-28 13:01:24.636,1,9.0,Mccullough and Sons,Amanda Olson
6506,2018-01-04 23:45:11.046,2018-01-22 04:24:13.335,15,6.0,"Wilson, Terry and Monroe",Dwayne Miller
6715,2018-01-16 04:44:20.959,2018-02-15 13:00:17.548,7,3.0,Sims-Lane,Brittany Anderson
6728,2018-01-16 23:16:11.490,2018-03-02 13:00:24.060,1,,Contreras Group,Brett Ho
6749,2018-01-17 03:13:29.261,2018-02-11 13:00:03.316,3,,"Wilson, Pearson and Jackson",Brittany Nelson
6808,2018-01-19 01:08:15.770,2018-02-19 13:00:06.934,7,2.0,Baker Inc,Jasmine Lambert
6811,2018-01-19 03:05:22.488,2018-02-01 23:53:44.093,16,7.0,Wong-Buchanan,Kathryn Gonzalez
6769,2018-01-18 00:29:59.728,2018-03-01 13:00:10.227,1,,"Murphy, Hill and Huynh",Andrew Robinson
6849,2018-01-22 01:19:17.435,2018-02-22 02:16:49.622,1,8.0,Barker Inc,Tara Terrell
6870,2018-01-23 02:36:38.065,2018-03-09 13:00:24.064,3,7.0,"Rodriguez, Olsen and Woodard",Dorothy Martinez
6873,2018-01-23 21:00:07.708,2018-02-18 13:00:17.393,8,0.0,"Jacobson, Salas and Nelson",Victor Ware
6898,2018-01-24 05:08:47.332,2018-03-10 13:00:05.397,1,11.0,"Baker, Johnson and Carson",Katherine Lewis
6817,2018-01-19 05:48:38.362,2018-02-19 13:00:08.293,1,,Nguyen Ltd,Katherine Lewis
6904,2018-01-25 00:11:01.974,2018-02-22 13:00:33.034,3,,"Ross, Perez and Richardson",Jennifer Sawyer
6914,2018-01-25 03:00:17.063,2018-02-09 13:00:27.341,15,12.0,Osborne-Williams,Francis Jenkins
6915,2018-01-25 05:11:03.894,2018-02-15 13:00:19.214,1,,"Wilson, Barnes and Higgins",James Deleon
6868,2018-01-23 02:54:04.988,2018-02-22 13:00:28.730,1,7.0,Thomas-Meadows,Donald Young Jr.
6897,2018-01-25 21:00:12.183,2018-02-10 13:00:19.369,1,7.0,"Lewis, Knight and Fernandez",Jessica Mcpherson
6901,2018-01-24 05:07:56.804,2018-03-10 13:00:19.224,1,,"Aguilar, Johnson and Anderson",Katherine Lewis
6396,2018-01-02 08:00:10.229,2018-01-30 13:00:03.671,2,3.0,Armstrong Group,David Greene
6918,2018-01-25 05:25:26.632,2018-02-27 13:00:17.885,2,7.0,"Mcdonald, Perez and Sanchez",Daniel Mcconnell
6794,2018-01-18 03:42:18.999,2018-02-15 13:00:25.338,12,15.0,"Oliver, Tate and Carey",Kathleen Morales
6884,2018-01-24 23:45:01.554,2018-02-08 13:00:14.197,7,11.0,Snow-Ryan,Darrell James
6933,2018-01-29 03:08:22.598,2018-02-12 13:00:20.773,12,5.0,"Ball, Valdez and Levy",Catherine Gillespie
6997,2018-01-31 01:15:17.878,2018-02-11 13:00:06.145,6,11.0,Wagner-Brown,Sara Sanchez
6967,2018-01-30 23:19:18.194,2018-02-11 13:00:10.839,1,,Logan-Miller,Grant Johnson
7025,2018-02-01 01:15:00.089,2018-02-28 13:01:40.297,8,,Williams-Christensen,Kelsey Vasquez
6924,2018-01-31 01:52:59.819,2018-03-05 22:32:52.658,12,11.0,Gonzalez-Gonzalez,Jeremy Guerrero
6960,2018-01-31 23:35:14.883,2018-03-01 13:00:12.679,1,,"Thompson, Allen and Jones",Katherine Lewis
7014,2018-01-31 04:53:50.519,2018-02-07 13:00:14.771,15,4.0,Walton LLC,Jordan Garcia
6886,2018-02-01 02:07:40.477,2018-02-09 13:00:20.415,3,7.0,Peterson Ltd,Hannah Zimmerman
7055,2018-02-03 21:00:12.835,2018-03-24 13:00:19.831,12,,Gomez-Cruz,Jennifer Howe
7049,2018-02-04 11:00:26.810,2018-02-09 13:00:21.583,1,11.0,Fitzgerald and Sons,David Roberts
7015,2018-01-31 04:53:51.366,2018-02-05 02:16:52.003,6,,Fox-Gonzalez,Rebecca Lewis
6970,2018-02-03 21:00:16.758,2018-03-14 04:48:27.075,16,,"Jones, Mercado and Castillo",Kimberly Elliott
7102,2018-02-05 02:30:25.031,2018-03-22 13:00:14.414,1,9.0,"Simmons, Cook and Hughes",Danielle Tran
7105,2018-02-05 04:30:22.354,2018-02-23 13:00:20.031,3,,Woods Inc,Richard Lucero
7107,2018-02-06 06:15:13.146,2018-02-09 13:00:29.761,2,,"Baldwin, Stein and Avila",Noah Edwards
7047,2018-02-06 03:56:47.450,2018-03-22 13:00:19.062,7,6.0,"Snyder, Noble and Ellis",Rebecca Singleton
7173,2018-02-08 03:15:11.271,2018-02-22 13:00:24.345,14,11.0,Wiley-Murray,Mrs. Denise Thornton
7180,2018-02-09 05:30:07.142,2018-02-28 13:01:11.398,11,4.0,James-Shaw,James Russell
7052,2018-02-01 06:39:29.273,2018-02-12 13:00:17.667,4,6.0,Hopkins-Perry,Amy Reid
6965,2018-01-31 05:23:53.396,2018-02-20 13:00:19.851,3,7.0,"Hoffman, Hansen and Klein",Suzanne Farrell
7258,2018-02-12 02:22:41.965,2018-03-29 13:00:15.360,2,8.0,Monroe-Turner,Kimberly Bernard DVM
7206,2018-02-12 21:00:01.722,2018-04-26 14:00:09.700,4,0.0,Gomez-Cline,Kathryn Russell
7222,2018-02-13 02:45:10.620,2018-02-28 13:00:45.285,15,4.0,Harris-Wright,Brian Miller
7298,2018-02-14 05:00:02.484,2018-02-18 13:00:26.305,2,,Mason-Tran,Robert Burch
7225,2018-02-13 00:30:02.217,2018-02-28 13:00:41.315,4,0.0,York-Rangel,Paul Mckinney
7154,2018-02-07 04:30:10.141,2018-03-07 13:00:11.825,4,7.0,"Villegas, Guzman and Thompson",Gary Flores
7274,2018-02-15 06:00:08.831,2018-03-10 13:00:12.867,1,,Phillips Inc,Dana Santos
7336,2018-02-16 00:45:08.424,2018-03-31 13:00:39.237,1,9.0,Miller-Moore,Michael Smith
7319,2018-02-16 00:45:03.716,2018-03-31 13:00:34.681,2,8.0,"Simmons, Yates and Douglas",Peter Tucker
7329,2018-02-16 00:57:42.622,2018-04-02 14:00:14.944,7,,Bell-Hayden,Steven Davis
7119,2018-02-05 23:00:32.066,2018-02-12 23:33:15.582,1,,Morgan PLC,Darryl Gross
7320,2018-02-16 00:45:10.134,2018-03-16 13:00:21.197,8,1.0,Lee and Sons,Alexander Ferguson
6955,2018-01-29 01:44:28.542,2018-02-28 13:01:54.487,1,,Higgins-Dyer,Deborah Singh
7263,2018-02-13 05:00:02.796,2018-03-13 13:00:19.704,11,5.0,Kelley-Powell,Daniel Cobb
7207,2018-02-18 23:40:29.833,2018-03-05 03:55:31.742,1,,Cowan-Watson,Anthony Simmons
7311,2018-02-20 00:15:17.798,2018-03-02 13:00:23.770,4,0.0,"Meyer, Jenkins and Humphrey",Gabriel Alexander
6949,2018-02-19 03:50:38.389,2018-04-13 14:00:13.508,2,,Lucas-Lee,Justin Pearson DVM
7254,2018-02-20 01:57:43.392,2018-04-20 14:00:10.405,14,2.0,Lewis PLC,Bradley Lamb
7325,2018-02-21 04:00:03.292,2018-02-26 05:30:12.881,2,,Hess LLC,Beverly Patterson
5678,2017-11-23 06:15:09.128,2018-02-01 23:52:35.897,4,6.0,Mata Group,Christopher Little
5807,2017-12-03 22:53:09.234,2018-01-18 13:00:05.787,7,3.0,Cook Ltd,Angelica Stafford
6318,2017-12-19 00:45:37.173,2017-12-30 13:00:21.817,7,,"Hodges, Brown and Hernandez",Christopher Whitehead
6792,2018-01-18 00:45:13.194,2018-01-30 13:00:12.193,12,,Franklin-Vazquez,Daniel Watkins
6892,2018-01-24 02:57:37.923,2018-03-08 13:00:17.076,2,,Caldwell-Smith,Daniel Jackson
7210,2018-02-09 06:30:03.545,2018-03-26 13:00:17.318,11,2.0,Nelson-Woods,Meagan Butler
7280,2018-02-14 01:30:10.171,2018-02-28 13:01:12.268,2,11.0,Singleton-Rivas,Matthew Sheppard
7309,2018-02-15 01:30:13.656,2018-03-31 13:00:19.761,7,1.0,"Jones, Mack and Moon",Raymond Nguyen
7343,2018-02-21 02:30:07.742,2018-04-04 05:22:45.706,8,14.0,Martin-Graves,Kenneth Williams
7403,2018-02-21 04:05:51.894,2018-06-01 05:47:07.296,3,,Lopez-Williams,Angela Wilson
7444,2018-02-22 06:30:28.231,2018-03-14 13:00:27.080,1,,Jones LLC,Richard Lucero
7358,2018-02-20 02:15:03.121,2018-03-20 13:00:05.288,11,5.0,Rosario-Robinson,Brenda Miller
7106,2018-02-27 03:51:52.203,2018-03-31 13:00:52.376,11,8.0,"Richard, Charles and Erickson",Amy Mckee DVM
7513,2018-02-27 03:15:45.613,2018-04-04 05:22:45.556,2,3.0,"Summers, Watson and Crawford",Randy Peterson
7515,2018-02-27 04:15:16.460,2018-03-23 00:48:05.934,6,2.0,"Garza, Rodriguez and Griffin",Amber Stevens
7504,2018-02-27 03:15:38.532,2018-03-06 13:00:07.630,5,1.0,"Summers, Watson and Crawford",Randy Peterson
7485,2018-02-26 06:30:15.086,2018-04-12 14:00:29.167,3,,"Garrison, Shannon and Moreno",Michelle Krause
4709,2017-10-12 03:30:43.747,2017-11-07 13:00:19.875,6,13.0,"Allen, Bradford and Williams",Kristin Roach
5298,2017-11-03 04:56:53.570,2017-12-15 13:00:22.571,1,7.0,"Brown, Smith and Mckenzie",Aaron Bell II
5471,2017-11-10 05:45:09.786,2017-11-11 13:00:04.981,2,,Brown LLC,Amanda King
5473,2017-11-10 05:45:05.102,2017-11-17 13:00:25.200,12,,Powell PLC,Mindy Tran
5594,2017-11-15 23:00:05.877,2018-02-01 23:51:37.531,1,7.0,King-Sanchez,Ashley Berry
5060,2017-10-25 04:00:21.554,2018-02-01 23:51:24.929,6,14.0,"Russo, Fernandez and Graham",Crystal Figueroa
5502,2017-11-13 02:30:06.749,2017-11-18 13:00:31.382,7,3.0,Howe Inc,Harry Stafford
7009,2018-01-31 00:15:01.738,2018-03-17 13:00:18.410,1,9.0,Edwards Inc,Kelsey Jenkins
7430,2018-02-26 00:30:21.969,2018-03-05 13:00:23.974,1,7.0,Goodman LLC,Timothy Haynes
7321,2018-02-27 21:00:17.474,2018-03-31 13:00:46.180,9,1.0,Hill PLC,Alexander Ferguson
7555,2018-03-01 02:30:14.946,2018-04-15 14:00:17.969,7,,Greene Inc,James Hale
7540,2018-03-01 21:00:02.087,2018-03-23 02:47:35.713,1,0.0,Harris and Sons,Keith Randolph
7560,2018-03-01 07:30:10.238,2018-07-13 14:00:27.681,1,,Montes Inc,Jacqueline Snyder
7571,2018-03-02 04:45:13.510,2018-03-23 07:21:11.676,11,,Baker Ltd,Misty Alexander
7533,2018-02-28 02:36:13.614,2018-04-10 23:01:44.311,6,8.0,"Cooper, Jefferson and Gordon",Jose Ford
7559,2018-03-02 06:15:03.194,2018-03-11 13:00:05.606,16,,"Owen, Grimes and Edwards",Cassandra Small
7581,2018-03-05 23:15:03.496,2018-03-16 13:00:15.237,16,1.0,"Herrera, Vasquez and Holmes",Brandon Reynolds
7633,2018-03-06 06:45:16.412,2018-03-14 13:00:19.963,1,,Jones-Ruiz,Jennifer Shelton
7408,2018-03-07 02:42:45.802,2018-03-25 13:00:16.986,1,6.0,Johnston and Sons,James Smith
7344,2018-03-07 04:38:26.835,2018-03-21 13:00:23.646,2,0.0,Davis-West,Ethan Smith
7368,2018-02-20 03:30:08.171,2018-03-31 13:00:25.289,1,7.0,Thomas Group,Michael Chambers
7654,2018-03-08 00:30:15.964,2018-03-23 13:00:06.660,1,,Tucker Group,Mariah Cruz
7674,2018-03-08 08:00:03.854,2018-03-30 13:01:00.610,2,6.0,Baxter Ltd,Todd Robles
7673,2018-03-09 03:30:05.994,2018-03-30 13:00:18.516,7,1.0,Jones Ltd,Joseph Dougherty
7705,2018-03-12 00:24:53.695,2018-03-31 13:00:48.157,11,16.0,Hale-Lara,Maria Anderson
7732,2018-03-12 01:00:14.170,2018-03-23 01:42:10.674,9,1.0,Harrison and Sons,Jackson Simpson
7798,2018-03-15 23:45:04.562,2018-04-29 14:00:22.626,6,0.0,"Thompson, Franco and Stevens",Ryan Smith
7815,2018-03-16 01:45:04.384,2018-04-30 14:00:54.747,1,,"Mendoza, Cervantes and Carter",Valerie Baker
7768,2018-03-14 23:45:01.740,2018-05-17 06:10:34.022,7,6.0,"Ball, Woods and Roberts",Daniel Johnson
7784,2018-03-15 00:00:16.351,2018-04-02 14:00:15.492,1,,Phillips Inc,Dana Santos
7819,2018-03-16 06:45:09.267,2018-05-23 05:32:40.707,1,11.0,Patel-Davis,Christine Edwards
7741,2018-03-14 01:45:10.315,2018-03-28 13:00:05.193,3,,Graves Inc,Miranda Tapia
7734,2018-03-14 07:04:05.412,2018-03-24 13:00:09.025,12,10.0,Jimenez-Spencer,Miranda Gay
7803,2018-03-15 05:30:09.310,2018-04-30 14:00:59.781,1,,"Anderson, Walker and Miller",Robert Johnson
7863,2018-03-19 05:45:04.679,2018-04-07 14:00:05.036,1,7.0,"Lewis, Knight and Fernandez",Jessica Mcpherson
7850,2018-03-23 01:39:54.575,2018-04-27 14:00:10.455,2,0.0,Lowery LLC,Kimberly Schroeder
7974,2018-03-26 07:29:49.889,2018-04-12 14:00:27.140,1,0.0,Barron and Sons,Jacob Rivera
7973,2018-03-23 06:30:01.587,2018-04-27 14:00:19.793,1,,Foster LLC,Valerie Baker
8057,2018-03-28 23:22:03.477,2018-04-04 14:00:16.559,1,,"Rubio, Carter and Lee",Katherine Lewis
8061,2018-03-30 21:00:18.957,2018-05-11 05:40:53.072,1,7.0,Davidson Ltd,Diana Gutierrez MD
8037,2018-03-27 21:45:48.250,2018-04-18 14:00:09.840,1,,"Wilson, Barnes and Higgins",Matthew Bartlett
8062,2018-03-28 23:52:18.529,2018-04-09 14:00:18.491,6,11.0,"Allen, Valdez and Singh",Robin Townsend
7896,2018-03-21 06:30:03.857,2018-04-11 14:00:06.422,7,2.0,Hatfield-Hanson,Darren Nguyen
7755,2018-03-20 06:30:03.570,2018-04-28 14:00:04.137,2,8.0,Ellis Inc,Samantha Tran
5556,2017-11-14 04:02:30.513,2017-12-29 13:00:04.617,7,1.0,Reeves PLC,David Peterson
5858,2017-11-27 09:00:16.060,2017-12-13 13:00:17.596,2,8.0,Contreras LLC,Jenna Mccormick
5695,2017-11-21 06:00:09.574,2017-12-19 13:00:21.345,2,11.0,Navarro-Ramos,Kirsten Schneider
5714,2017-11-24 00:00:26.003,2017-12-31 13:00:25.029,1,7.0,Mays Group,Dawn Thomas
7089,2018-02-05 06:45:18.105,2018-02-25 13:00:11.269,3,,Curtis-Gonzales,Miguel Murphy
7781,2018-03-15 06:02:46.323,2018-03-30 13:00:51.923,3,2.0,Kennedy-Glass,Brittany Lee
7783,2018-03-19 05:45:01.702,2018-04-26 14:00:16.955,10,,Leon PLC,Marissa Lin
7627,2018-03-06 06:00:09.749,2018-03-10 13:00:21.549,6,12.0,Cooke-Jones,Danielle Murray
6212,2017-12-12 00:15:34.192,2018-02-01 23:51:41.598,2,,"Shepherd, Swanson and Taylor",Melissa Gonzalez
6186,2017-12-11 04:06:36.510,2017-12-25 13:00:36.042,9,16.0,Grant and Sons,Amanda Black
6739,2018-01-17 05:40:22.136,2018-02-17 13:00:14.372,6,7.0,Pacheco Group,Victor Rivera
6896,2018-01-24 04:45:06.864,2018-01-31 13:00:51.074,2,7.0,"Williams, Houston and Hampton",Kristin Black
5771,2017-11-24 01:45:41.271,2017-12-19 13:00:25.032,3,7.0,Wilson-Thompson,Patricia Adams
7488,2018-02-27 00:15:13.322,2018-04-12 14:00:21.222,3,,"Miller, Pierce and Harrell",Dr. Gabriel Booth
7647,2018-03-07 04:30:06.557,2018-04-07 14:00:04.603,12,7.0,Butler-Padilla,William Hill
7598,2018-03-05 23:45:02.552,2018-03-30 13:00:56.199,9,1.0,Webb-Howard,John Ortiz
5882,2017-11-28 21:00:13.166,2017-12-24 13:00:16.324,12,11.0,Short Inc,Brian Hicks
5783,2017-11-24 02:15:15.872,2017-12-20 13:00:09.927,1,,"Dunn, Aguilar and Reese",Misty Garcia
7512,2018-02-28 05:15:30.965,2018-03-14 13:00:22.401,7,0.0,Smith-Roberson,Jean Day
7441,2018-03-28 21:00:01.294,2018-04-27 14:00:16.778,6,11.0,"Ramirez, Hall and White",Corey Mullen
7671,2018-03-22 21:00:02.035,2018-05-07 14:00:13.313,6,5.0,"Cunningham, Garner and Simmons",Tina Pace
6729,2018-01-19 06:09:36.721,2018-02-01 23:54:25.881,12,2.0,Brooks-Bryant,Benjamin Chavez
7458,2018-02-23 04:30:09.231,2018-03-02 13:00:08.508,3,11.0,Kane LLC,Kimberly Espinoza
7534,2018-02-28 05:30:18.861,2018-03-04 13:00:01.406,7,3.0,Anderson LLC,John Miller
7204,2018-02-28 04:00:26.835,2018-04-14 14:00:14.741,2,,Garcia-Francis,Sonya Riggs
7557,2018-03-01 06:45:04.486,2018-03-31 13:00:39.894,12,,"Adams, Smith and Eaton",Mia Riggs
7536,2018-03-01 00:00:33.173,2018-03-05 13:00:31.304,8,10.0,Yates-Clark,William Banks
7432,2018-02-27 21:00:23.850,2018-03-27 13:00:16.297,1,7.0,"Moore, Moore and Santos",Ms. Donna Leach
7447,2018-03-01 06:15:11.286,2018-03-14 13:00:19.272,15,4.0,"Franklin, Larson and Stanley",Amy Hughes
7510,2018-03-06 06:45:13.541,2018-04-20 14:00:04.485,7,,Hill-Guerrero,Harry Castillo
7595,2018-03-05 23:30:19.741,2018-03-26 13:00:21.783,7,6.0,Phillips-Richards,Paula Fletcher
